method,constraint_type,n_x,layer,AR_mean,AR_std,AR_median,AR_q25,AR_q75,AR_feas_mean,AR_feas_std,AR_feas_median,AR_feas_q25,AR_feas_q75,p_feasible_mean,p_feasible_std,p_feasible_median,p_feasible_q25,p_feasible_q75,p_optimal_mean,p_optimal_std,p_optimal_median,p_optimal_q25,p_optimal_q75
PC-QAOA,assignment+cardinality,4,5,0.8666660233267265,,0.8666660233267265,0.8666660233267265,0.8666660233267265,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,assignment+cardinality,5,5,0.9999970147657627,,0.9999970147657627,0.9999970147657627,0.9999970147657627,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,assignment+cardinality,6,5,0.7499975149948109,0.35355223370183325,0.7499975149948109,0.6249979240177023,0.8749971059719196,0.9999666666666668,,0.9999666666666668,0.9999666666666668,0.9999666666666668,0.9999,0.00014142135623729392,0.9999,0.99985,0.99995,0.99985,7.071067811864696e-05,0.99985,0.999825,0.9998750000000001
PC-QAOA,assignment+cardinality,7,5,0.5861433794664469,0.320006229149031,0.47916251390760545,0.40624765908034666,0.7125486670731265,0.9999427083333333,5.157039081033664e-05,0.9999281250000001,0.9999140625,0.9999640625,1.0,0.0,1.0,1.0,1.0,0.9998999999999999,9.999999999998899e-05,0.9999,0.99985,0.99995
PC-QAOA,assignment+cardinality,8,5,0.7083198551717839,,0.7083198551717839,0.7083198551717839,0.7083198551717839,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,assignment+cardinality+cardinality,5,5,0.9908646399764204,,0.9908646399764204,0.9908646399764204,0.9908646399764204,0.9461687500000001,,0.9461687500000001,0.9461687500000001,0.9461687500000001,1.0,,1.0,1.0,1.0,0.8379,,0.8379,0.8379,0.8379
PC-QAOA,assignment+flow,7,5,0.5512741704019374,,0.5512741704019374,0.5512741704019374,0.5512741704019374,0.8783899999999999,,0.8783899999999999,0.8783899999999999,0.8783899999999999,1.0,,1.0,1.0,1.0,0.8262,,0.8262,0.8262,0.8262
PC-QAOA,assignment+knapsack,6,5,0.9999624551773121,,0.9999624551773121,0.9999624551773121,0.9999624551773121,0.9997333333333334,,0.9997333333333334,0.9997333333333334,0.9997333333333334,1.0,,1.0,1.0,1.0,0.9995,,0.9995,0.9995,0.9995
PC-QAOA,assignment+quadratic_knapsack,6,5,0.7495621669712372,,0.7495621669712372,0.7495621669712372,0.7495621669712372,0.9990833333333334,,0.9990833333333334,0.9990833333333334,0.9990833333333334,1.0,,1.0,1.0,1.0,0.9955,,0.9955,0.9955,0.9955
PC-QAOA,cardinality+assignment,4,5,0.9999938524808013,,0.9999938524808013,0.9999938524808013,0.9999938524808013,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,cardinality+assignment,6,5,0.665439701014785,,0.665439701014785,0.665439701014785,0.665439701014785,0.9986142857142857,,0.9986142857142857,0.9986142857142857,0.9986142857142857,1.0,,1.0,1.0,1.0,0.9929,,0.9929,0.9929,0.9929
PC-QAOA,cardinality+assignment+cardinality,8,5,0.978531200990826,0.006215700622440437,0.978531200990826,0.9763336189608496,0.9807287830208026,0.7412799641148324,0.3656583651135503,0.7412799641148324,0.6120002093301435,0.8705597188995214,0.97045,0.041790010768125024,0.97045,0.9556749999999999,0.985225,0.5264,0.6693472790711859,0.5264,0.28975,0.76305
PC-QAOA,cardinality+cardinality,3,5,0.9989516674046823,,0.9989516674046823,0.9989516674046823,0.9989516674046823,0.9870000000000001,,0.9870000000000001,0.9870000000000001,0.9870000000000001,0.9974,,0.9974,0.9974,0.9974,0.9803,,0.9803,0.9803,0.9803
PC-QAOA,cardinality+cardinality,4,5,0.9946741789081655,0.007165020990752621,0.9946741789081655,0.9921409614432128,0.997207396373118,0.9986000000000002,0.0014142135623727821,0.9986000000000002,0.9981000000000002,0.9991000000000001,1.0,0.0,1.0,1.0,1.0,0.9986,0.0014142135623730963,0.9986,0.9981,0.9991000000000001
PC-QAOA,cardinality+cardinality,5,5,0.8078137721751623,0.2509081626753811,0.8892539522657512,0.779957357861405,0.9606160309508804,0.7857601248777022,0.29327467319973083,0.9898899999999999,0.5010964285714286,0.9985202631578948,0.9983545454545454,0.004872035229011305,1.0,0.99965,1.0,0.6826272727272727,0.42876413350677806,0.9776,0.23149999999999998,0.9976499999999999
PC-QAOA,cardinality+cardinality,6,5,0.8884404806007352,0.14413314480090988,0.9697729169562811,0.769229703829704,0.9882093862466338,0.853845019768625,0.19312999947814288,0.9340602678571426,0.793344641192917,0.9970950000000001,0.9994375,0.0015882380174268393,1.0,0.99995,1.0,0.575925,0.44450157180074557,0.7376,0.009725,1.0
PC-QAOA,cardinality+cardinality,7,5,0.8859005599121383,0.11437318078126218,0.9226879005810947,0.835641574034275,0.9719988088303267,0.934981121591913,0.1256595120482496,0.9936468749999999,0.925704068627451,1.0,0.9999958333333333,2.0412414523193935e-05,1.0,1.0,1.0,0.7290958333333334,0.353794101849682,0.97455,0.46285,1.0
PC-QAOA,cardinality+cardinality,8,5,0.5827850017310833,0.3418575893852028,0.6152777206736193,0.28010532799735777,0.890643729224917,0.9844112580937581,0.036896768664518874,1.0,0.9919256410256408,1.0,1.0,0.0,1.0,1.0,1.0,0.90331,0.20319900727010343,1.0,0.98195,1.0
PC-QAOA,cardinality+cardinality+assignment,8,5,0.47975965271953624,,0.47975965271953624,0.47975965271953624,0.47975965271953624,0.9991458333333334,,0.9991458333333334,0.9991458333333334,0.9991458333333334,1.0,,1.0,1.0,1.0,0.9984,,0.9984,0.9984,0.9984
PC-QAOA,cardinality+cardinality+cardinality,4,5,0.9998167878013532,0.00022271898421738858,0.9998167878013532,0.9997380447493336,0.9998955308533728,0.9895111111111111,,0.9895111111111111,0.9895111111111111,0.9895111111111111,0.9998,0.00014142135623729392,0.9998,0.99975,0.99985,0.9539500000000001,0.06498311319104366,0.9539500000000001,0.930975,0.976925
PC-QAOA,cardinality+cardinality+cardinality,7,5,0.8940310468102611,0.08481243483518147,0.9017788557497425,0.8536946986796825,0.9382412994105804,0.6929279761904761,0.2657974377108188,0.5721291666666666,0.54055625,0.7849002976190476,0.9787,0.03689268220121706,1.0,0.9680500000000001,1.0,0.3809,0.5339377866381063,0.1223,0.0739,0.5586
PC-QAOA,cardinality+cardinality+cardinality,8,5,0.9595171959098715,0.026441886533714636,0.9652362542479329,0.9589869336153358,0.9718742733413299,0.646407776305449,0.2725919509757671,0.5440592592592592,0.5003962779156327,0.8990113095238093,0.8595428571428572,0.19939520102168,0.9087,0.87495,0.9682,0.3710428571428571,0.3945592260448903,0.2352,0.0301,0.6923999999999999
PC-QAOA,cardinality+cardinality+flow,4,5,0.9887838620499425,0.01197311253126282,0.9887838620499425,0.9845507275185597,0.9930169965813253,0.9998999999999999,,0.9998999999999999,0.9998999999999999,0.9998999999999999,0.9876,0.017394826817189075,0.9876,0.9814499999999999,0.99375,0.9876,0.017394826817189075,0.9876,0.9814499999999999,0.99375
PC-QAOA,cardinality+cardinality+flow,6,5,0.9806372901786464,,0.9806372901786464,0.9806372901786464,0.9806372901786464,0.6448533333333335,,0.6448533333333335,0.6448533333333335,0.6448533333333335,0.833,,0.833,0.833,0.833,0.1695,,0.1695,0.1695,0.1695
PC-QAOA,cardinality+cardinality+flow,7,5,0.9280776863701281,0.07462316553917675,0.9280776863701281,0.9016944131769491,0.9544609595633072,0.3930954166666667,0.285730654420115,0.3930954166666667,0.292074375,0.49411645833333334,0.7112,0.35850313806157963,0.7112,0.58445,0.83795,0.00585,0.008273149339882605,0.00585,0.002925,0.008775
PC-QAOA,cardinality+cardinality+knapsack,6,5,0.9418743594284047,,0.9418743594284047,0.9418743594284047,0.9418743594284047,0.0,,0.0,0.0,0.0,0.2601,,0.2601,0.2601,0.2601,0.0,,0.0,0.0,0.0
PC-QAOA,cardinality+cardinality+knapsack,8,5,0.8952576876930889,0.09824917562992623,0.8952576876930889,0.8605213585261344,0.9299940168600433,0.4134546052631579,0.06105215772984216,0.4134546052631579,0.3918694078947369,0.43503980263157893,0.79715,0.2868732211273823,0.79715,0.695725,0.898575,0.00585,0.008273149339882605,0.00585,0.002925,0.008775
PC-QAOA,cardinality+cardinality+quadratic_knapsack,4,5,0.9890562269405576,,0.9890562269405576,0.9890562269405576,0.9890562269405576,0.8718999999999998,,0.8718999999999998,0.8718999999999998,0.8718999999999998,0.8721,,0.8721,0.8721,0.8721,0.8719,,0.8719,0.8719,0.8719
PC-QAOA,cardinality+flow,3,5,0.9240506329113924,,0.9240506329113924,0.9240506329113924,0.9240506329113924,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,cardinality+flow,4,5,0.9998679197552578,,0.9998679197552578,0.9998679197552578,0.9998679197552578,0.99915,,0.99915,0.99915,0.99915,0.9998,,0.9998,0.9998,0.9998,0.9989,,0.9989,0.9989,0.9989
PC-QAOA,cardinality+flow,5,5,0.828766833171091,0.22924465149532836,0.828766833171091,0.7477166093595442,0.9098170569826378,0.83395,0.23483016203205248,0.83395,0.750925,0.916975,1.0,0.0,1.0,1.0,1.0,0.83395,0.23483016203205243,0.83395,0.7509250000000001,0.916975
PC-QAOA,cardinality+flow,8,5,0.7437935974513709,0.21969497887152922,0.6893934792782437,0.6229014967909463,0.8374856390252317,0.802164910130719,0.23043999587949848,0.8654676470588235,0.7060786151960785,0.9299025735294117,0.9994666666666667,0.0009237604307034117,1.0,0.9992,1.0,0.40349999999999997,0.5172579530563064,0.1965,0.10915,0.5943499999999999
PC-QAOA,cardinality+flow+cardinality,7,5,0.9959382835331256,,0.9959382835331256,0.9959382835331256,0.9959382835331256,0.8594702702702703,,0.8594702702702703,0.8594702702702703,0.8594702702702703,0.9709,,0.9709,0.9709,0.9709,0.5128,,0.5128,0.5128,0.5128
PC-QAOA,cardinality+flow+independent_set,6,5,0.9885271783499404,,0.9885271783499404,0.9885271783499404,0.9885271783499404,0.9992411764705882,,0.9992411764705882,0.9992411764705882,0.9992411764705882,0.9999,,0.9999,0.9999,0.9999,0.9983,,0.9983,0.9983,0.9983
PC-QAOA,cardinality+flow+knapsack,4,5,0.963213820991701,,0.963213820991701,0.963213820991701,0.963213820991701,,,,,,0.0044,,0.0044,0.0044,0.0044,0.0044,,0.0044,0.0044,0.0044
PC-QAOA,cardinality+flow+knapsack,5,5,0.8065975383076206,,0.8065975383076206,0.8065975383076206,0.8065975383076206,0.2480357142857144,,0.2480357142857144,0.2480357142857144,0.2480357142857144,0.5124,,0.5124,0.5124,0.5124,0.0957,,0.0957,0.0957,0.0957
PC-QAOA,cardinality+flow+knapsack,7,5,0.9332753612708806,,0.9332753612708806,0.9332753612708806,0.9332753612708806,0.12683333333333333,,0.12683333333333333,0.12683333333333333,0.12683333333333333,0.1999,,0.1999,0.1999,0.1999,0.0309,,0.0309,0.0309,0.0309
PC-QAOA,cardinality+flow+quadratic_knapsack,8,5,0.9733512095278394,,0.9733512095278394,0.9733512095278394,0.9733512095278394,0.9464291666666668,,0.9464291666666668,0.9464291666666668,0.9464291666666668,0.9921,,0.9921,0.9921,0.9921,0.0,,0.0,0.0,0.0
PC-QAOA,cardinality+independent_set,6,5,0.9999822004015854,,0.9999822004015854,0.9999822004015854,0.9999822004015854,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,cardinality+independent_set+quadratic_knapsack,8,5,0.8275461729851951,,0.8275461729851951,0.8275461729851951,0.8275461729851951,0.9999285714285713,,0.9999285714285713,0.9999285714285713,0.9999285714285713,1.0,,1.0,1.0,1.0,0.9999,,0.9999,0.9999,0.9999
PC-QAOA,cardinality+knapsack,4,5,0.9372459129632188,0.051054828344603474,0.9372459129632188,0.9191953052958266,0.955296520630611,0.6527875000000001,0.3247211115903924,0.6527875000000001,0.53798125,0.7675937500000001,0.76215,0.3048337333695207,0.76215,0.6543749999999999,0.8699250000000001,0.50995,0.5267238413058593,0.50995,0.323725,0.696175
PC-QAOA,cardinality+knapsack,5,5,0.6779149974351206,0.23993587208564876,0.6583326464288519,0.5832387050571548,0.8772032123729572,0.7546427164502164,0.38061615189995773,0.9998892857142857,0.4732233928571429,1.0,0.9217,0.12141812055867111,1.0,0.830125,1.0,0.6836666666666668,0.4907929407261953,0.9995499999999999,0.32695,1.0
PC-QAOA,cardinality+knapsack,6,5,0.7534937717806601,0.16246616916747203,0.7202132932327117,0.6166648483450001,0.8538464992009458,0.8878154882154883,0.26723254746095937,1.0,0.9883113636363637,1.0,0.9718166666666667,0.06903478591743925,1.0,1.0,1.0,0.75165,0.4145487848251397,1.0,0.62425,1.0
PC-QAOA,cardinality+knapsack,7,5,0.7838149877592493,0.14436866482087884,0.8082732948140553,0.6805351849559015,0.879537188392036,0.8656408564814814,0.17243385183863108,0.9427545454545453,0.8395523569023571,0.9562289930555554,0.9999714285714286,7.559289460184762e-05,1.0,1.0,1.0,0.5643714285714286,0.357563913700687,0.5342,0.30365,0.8589
PC-QAOA,cardinality+knapsack,8,5,0.7796711682729552,0.1791599016794979,0.8373190377950117,0.6412354633457948,0.9084156698921508,0.8681282162147688,0.234942201580561,0.965561324570273,0.9030583052985701,0.998091911764706,0.9950166666666667,0.021142492757477767,1.0,1.0,1.0,0.6960111111111111,0.3678006987308862,0.88135,0.48,0.9949749999999999
PC-QAOA,cardinality+knapsack+assignment,7,5,0.9520163853195328,,0.9520163853195328,0.9520163853195328,0.9520163853195328,0.09429655172413794,,0.09429655172413794,0.09429655172413794,0.09429655172413794,0.458,,0.458,0.458,0.458,0.0,,0.0,0.0,0.0
PC-QAOA,cardinality+knapsack+cardinality,6,5,0.8294915495269357,0.17665087656579512,0.8294915495269357,0.7670360331658249,0.8919470658880464,0.406975,0.05709887258081378,0.406975,0.38678749999999995,0.4271625,0.6959500000000001,0.42999163363953946,0.6959500000000001,0.543925,0.847975,0.1833,0.2592253459829883,0.1833,0.09165,0.27494999999999997
PC-QAOA,cardinality+knapsack+cardinality,8,5,0.8232307232123771,0.23435174832392444,0.946966275975789,0.7499558345664998,0.9583733882399601,0.47573061988304094,0.45547859647222794,0.2881333333333333,0.21607192982456136,0.6415906666666666,0.5956333333333333,0.37118136178064404,0.5165,0.39344999999999997,0.75825,0.3369333333333333,0.4835559981360311,0.0974,0.05865,0.49545
PC-QAOA,cardinality+knapsack+knapsack,7,5,0.8795692332111033,,0.8795692332111033,0.8795692332111033,0.8795692332111033,0.21854761904761902,,0.21854761904761902,0.21854761904761902,0.21854761904761902,0.4698,,0.4698,0.4698,0.4698,0.0,,0.0,0.0,0.0
PC-QAOA,cardinality+quadratic_knapsack,4,5,0.9586046643716607,,0.9586046643716607,0.9586046643716607,0.9586046643716607,0.5646166666666667,,0.5646166666666667,0.5646166666666667,0.5646166666666667,1.0,,1.0,1.0,1.0,0.2501,,0.2501,0.2501,0.2501
PC-QAOA,cardinality+quadratic_knapsack,5,5,0.86908565748696,0.1903443915481565,0.9634050177352023,0.8067020153231218,0.9786289797749192,0.746168045112782,0.4339193955797977,0.9933684210526316,0.619252067669173,0.9966842105263158,1.0,0.0,1.0,1.0,1.0,0.6606,0.5721687513312834,0.9818,0.4909,0.9909
PC-QAOA,cardinality+quadratic_knapsack,6,5,0.7115494081896754,0.2193251484704877,0.7685645472917964,0.6228706439554892,0.8763988496401524,0.8750670491452992,0.24480969391517915,0.9972091346153846,0.9504074999999998,0.9999708333333333,0.9374100000000001,0.17886244528501036,1.0,1.0,1.0,0.76156,0.3659122517762967,0.9891,0.6082000000000001,0.9998
PC-QAOA,cardinality+quadratic_knapsack,7,5,0.8642749889319454,0.17368355373625016,0.9187347997822125,0.8778540985322951,0.9241259098880626,0.8594547400001883,0.25470489323447526,0.9220916666666663,0.9180529411764707,0.9674914285714288,0.945811111111111,0.1625666666666667,1.0,1.0,1.0,0.6911555555555555,0.32694187599293206,0.8363,0.4373,0.853
PC-QAOA,cardinality+quadratic_knapsack,8,5,0.8473719532950377,0.04128668490459224,0.8473719532950377,0.8327749058606629,0.8619690007294123,0.9879804511278196,0.012952813917329256,0.9879804511278196,0.9834009398496242,0.9925599624060151,1.0,0.0,1.0,1.0,1.0,0.90415,0.12734993129169717,0.90415,0.859125,0.949175
PC-QAOA,cardinality+quadratic_knapsack+cardinality,6,5,0.9435603534060963,,0.9435603534060963,0.9435603534060963,0.9435603534060963,0.37294999999999995,,0.37294999999999995,0.37294999999999995,0.37294999999999995,0.948,,0.948,0.948,0.948,0.0438,,0.0438,0.0438,0.0438
PC-QAOA,cardinality+quadratic_knapsack+cardinality,8,5,0.9775386414452631,0.029365340381068673,0.9915136112541635,0.9676547123902128,0.9944100554047635,0.5626130252100842,0.4585629041715698,0.609004761904762,0.3458112044817928,0.8026107142857144,0.7162999999999999,0.47271459677060956,0.9783,0.5744499999999999,0.98915,0.3229666666666667,0.5537709303794606,0.0057,0.0032500000000000003,0.48405000000000004
PC-QAOA,cardinality+quadratic_knapsack+knapsack,6,5,0.9348221270201189,,0.9348221270201189,0.9348221270201189,0.9348221270201189,0.23798000000000005,,0.23798000000000005,0.23798000000000005,0.23798000000000005,0.912,,0.912,0.912,0.912,0.0013,,0.0013,0.0013,0.0013
PC-QAOA,flow+assignment,7,5,0.6642818832811277,,0.6642818832811277,0.6642818832811277,0.6642818832811277,0.9556235294117646,,0.9556235294117646,0.9556235294117646,0.9556235294117646,1.0,,1.0,1.0,1.0,0.2456,,0.2456,0.2456,0.2456
PC-QAOA,flow+cardinality,4,5,0.8931498417829371,,0.8931498417829371,0.8931498417829371,0.8931498417829371,0.6676,,0.6676,0.6676,0.6676,0.6676,,0.6676,0.6676,0.6676,0.6676,,0.6676,0.6676,0.6676
PC-QAOA,flow+cardinality,7,5,0.6944418509416853,,0.6944418509416853,0.6944418509416853,0.6944418509416853,0.9547636363636364,,0.9547636363636364,0.9547636363636364,0.9547636363636364,1.0,,1.0,1.0,1.0,0.5995,,0.5995,0.5995,0.5995
PC-QAOA,flow+cardinality,8,5,0.6473338613521206,0.09595497258686624,0.6473338613521206,0.6134086554497493,0.6812590672544918,0.8094744871794872,0.029013316469808443,0.8094744871794872,0.7992167307692308,0.8197322435897436,1.0,0.0,1.0,1.0,1.0,0.4342,0.12360226535140847,0.4342,0.39049999999999996,0.4779
PC-QAOA,flow+cardinality+cardinality,7,5,0.9025360673124347,,0.9025360673124347,0.9025360673124347,0.9025360673124347,0.26461428571428575,,0.26461428571428575,0.26461428571428575,0.26461428571428575,0.503,,0.503,0.503,0.503,0.0703,,0.0703,0.0703,0.0703
PC-QAOA,flow+cardinality+independent_set,8,5,0.6818427471641031,,0.6818427471641031,0.6818427471641031,0.6818427471641031,0.8526775,,0.8526775,0.8526775,0.8526775,1.0,,1.0,1.0,1.0,0.6335,,0.6335,0.6335,0.6335
PC-QAOA,flow+cardinality+knapsack,7,5,0.9691827251680011,,0.9691827251680011,0.9691827251680011,0.9691827251680011,0.27727500000000005,,0.27727500000000005,0.27727500000000005,0.27727500000000005,0.7011,,0.7011,0.7011,0.7011,0.0,,0.0,0.0,0.0
PC-QAOA,flow+cardinality+knapsack,8,5,0.957385052916663,,0.957385052916663,0.957385052916663,0.957385052916663,0.14853999999999998,,0.14853999999999998,0.14853999999999998,0.14853999999999998,0.2661,,0.2661,0.2661,0.2661,0.0917,,0.0917,0.0917,0.0917
PC-QAOA,flow+cardinality+quadratic_knapsack,7,5,0.932479888872839,,0.932479888872839,0.932479888872839,0.932479888872839,0.5052625000000002,,0.5052625000000002,0.5052625000000002,0.5052625000000002,0.9999,,0.9999,0.9999,0.9999,0.1743,,0.1743,0.1743,0.1743
PC-QAOA,flow+flow,4,5,0.934903720523297,,0.934903720523297,0.934903720523297,0.934903720523297,0.7489,,0.7489,0.7489,0.7489,0.9993,,0.9993,0.9993,0.9993,0.7489,,0.7489,0.7489,0.7489
PC-QAOA,flow+flow,8,5,0.7285681061957806,,0.7285681061957806,0.7285681061957806,0.7285681061957806,0.6777000000000001,,0.6777000000000001,0.6777000000000001,0.6777000000000001,1.0,,1.0,1.0,1.0,0.1973,,0.1973,0.1973,0.1973
PC-QAOA,flow+flow+cardinality,7,5,0.9782212068936555,,0.9782212068936555,0.9782212068936555,0.9782212068936555,0.5693136363636363,,0.5693136363636363,0.5693136363636363,0.5693136363636363,0.8783,,0.8783,0.8783,0.8783,0.3935,,0.3935,0.3935,0.3935
PC-QAOA,flow+independent_set+cardinality,7,5,0.9832322504700443,,0.9832322504700443,0.9832322504700443,0.9832322504700443,0.7225857142857143,,0.7225857142857143,0.7225857142857143,0.7225857142857143,0.9531,,0.9531,0.9531,0.9531,0.0,,0.0,0.0,0.0
PC-QAOA,flow+knapsack,5,5,0.7807021682400955,,0.7807021682400955,0.7807021682400955,0.7807021682400955,0.16706000000000001,,0.16706000000000001,0.16706000000000001,0.16706000000000001,0.4035,,0.4035,0.4035,0.4035,0.0372,,0.0372,0.0372,0.0372
PC-QAOA,flow+knapsack,7,5,0.9284387819097909,,0.9284387819097909,0.9284387819097909,0.9284387819097909,0.5135374999999996,,0.5135374999999996,0.5135374999999996,0.5135374999999996,0.9963,,0.9963,0.9963,0.9963,0.0007,,0.0007,0.0007,0.0007
PC-QAOA,flow+knapsack,8,5,0.9673554235784517,,0.9673554235784517,0.9673554235784517,0.9673554235784517,0.57845,,0.57845,0.57845,0.57845,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
PC-QAOA,flow+knapsack+cardinality,6,5,0.9554598284432527,,0.9554598284432527,0.9554598284432527,0.9554598284432527,0.939825,,0.939825,0.939825,0.939825,0.9888,,0.9888,0.9888,0.9888,0.8971,,0.8971,0.8971,0.8971
PC-QAOA,flow+quadratic_knapsack,6,5,0.7113995237884082,,0.7113995237884082,0.7113995237884082,0.7113995237884082,0.6651833333333333,,0.6651833333333333,0.6651833333333333,0.6651833333333333,1.0,,1.0,1.0,1.0,0.4963,,0.4963,0.4963,0.4963
PC-QAOA,flow+quadratic_knapsack,8,5,0.5444433609697444,,0.5444433609697444,0.5444433609697444,0.5444433609697444,0.8117687499999999,,0.8117687499999999,0.8117687499999999,0.8117687499999999,1.0,,1.0,1.0,1.0,0.5666,,0.5666,0.5666,0.5666
PC-QAOA,independent_set+knapsack,5,5,0.30555136751204504,,0.30555136751204504,0.30555136751204504,0.30555136751204504,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,independent_set+knapsack+cardinality,7,5,0.9512590617211089,,0.9512590617211089,0.9512590617211089,0.9512590617211089,0.27949285714285704,,0.27949285714285704,0.27949285714285704,0.27949285714285704,0.6787,,0.6787,0.6787,0.6787,0.0,,0.0,0.0,0.0
PC-QAOA,independent_set+quadratic_knapsack,4,5,0.9585318689288572,,0.9585318689288572,0.9585318689288572,0.9585318689288572,0.37490833333333334,,0.37490833333333334,0.37490833333333334,0.37490833333333334,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
PC-QAOA,independent_set+quadratic_knapsack,5,5,0.8421047680535124,,0.8421047680535124,0.8421047680535124,0.8421047680535124,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,independent_set+quadratic_knapsack,6,5,0.7111826238051278,,0.7111826238051278,0.7111826238051278,0.7111826238051278,0.9959200000000001,,0.9959200000000001,0.9959200000000001,0.9959200000000001,1.0,,1.0,1.0,1.0,0.9637,,0.9637,0.9637,0.9637
PC-QAOA,independent_set+quadratic_knapsack+knapsack,4,5,0.9544258767026244,,0.9544258767026244,0.9544258767026244,0.9544258767026244,0.31539999999999996,,0.31539999999999996,0.31539999999999996,0.31539999999999996,0.6582,,0.6582,0.6582,0.6582,0.3154,,0.3154,0.3154,0.3154
PC-QAOA,independent_set+quadratic_knapsack+knapsack,8,5,0.4670227632459847,,0.4670227632459847,0.4670227632459847,0.4670227632459847,0.9973,,0.9973,0.9973,0.9973,1.0,,1.0,1.0,1.0,0.9935,,0.9935,0.9935,0.9935
PC-QAOA,knapsack+assignment,5,5,0.7219290282287127,0.35545273660933596,0.7219290282287127,0.5962575080048241,0.8476005484526014,0.69648,0.4292421004514818,0.69648,0.54472,0.84824,1.0,0.0,1.0,1.0,1.0,0.5,0.7071067811865476,0.5,0.25,0.75
PC-QAOA,knapsack+assignment,6,5,0.799996813220117,,0.799996813220117,0.799996813220117,0.799996813220117,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,knapsack+cardinality,4,5,0.9453751360393183,0.056222034940880954,0.9453751360393183,0.9254976449599164,0.9652526271187204,0.5597583333333334,0.42658573597682425,0.5597583333333334,0.4089375,0.7105791666666667,0.77155,0.3230770883241335,0.77155,0.657325,0.885775,0.462,0.5648368968118143,0.462,0.26230000000000003,0.6617000000000001
PC-QAOA,knapsack+cardinality,5,5,0.9496904096446406,0.06655131349871925,0.9808823405617373,0.9463917600619969,0.984180990144381,0.7939676470588235,0.29137374781705194,0.7939676470588235,0.6909514705882354,0.8969838235294118,0.957675,0.07711080231286231,0.9942,0.951875,1.0,0.7900750000000001,0.3233776262617231,0.92115,0.711225,1.0
PC-QAOA,knapsack+cardinality,6,5,0.7542492562450032,0.15220464720162247,0.7599998095998515,0.6115183600472881,0.9195483336808357,0.9286262245993405,0.16391525278871083,0.9941826086956521,0.9831249999999998,0.9999000000000001,0.9830777777777777,0.050766666666666675,1.0,1.0,1.0,0.8032555555555556,0.3491792487788726,0.9876,0.9093,0.9995
PC-QAOA,knapsack+cardinality,7,5,0.7391830294817464,0.14337305451038707,0.7008360717841774,0.6461505263726008,0.8128471439517573,0.9063501897860594,0.21324736107401043,0.998475,0.9606833333333332,0.9999722222222223,0.9645142857142857,0.09388637509549203,1.0,1.0,1.0,0.7542714285714285,0.35975724553410415,0.9974,0.614,0.9999
PC-QAOA,knapsack+cardinality,8,5,0.8075238859741988,0.13818125217081445,0.8199974667873675,0.7654767321702078,0.8924579951372504,0.9239880914559682,0.12299364670151337,0.9698206896551722,0.9011718750000002,0.9992685714285715,0.9998666666666666,0.00039999999999999525,1.0,1.0,1.0,0.6607222222222222,0.3431757923345475,0.644,0.4351,0.9985
PC-QAOA,knapsack+cardinality+cardinality,5,5,0.9620619522535513,,0.9620619522535513,0.9620619522535513,0.9620619522535513,0.5333374999999999,,0.5333374999999999,0.5333374999999999,0.5333374999999999,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+cardinality+cardinality,6,5,0.9997135018773406,,0.9997135018773406,0.9997135018773406,0.9997135018773406,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
PC-QAOA,knapsack+cardinality+cardinality,7,5,0.9076658030408661,,0.9076658030408661,0.9076658030408661,0.9076658030408661,0.41138620689655186,,0.41138620689655186,0.41138620689655186,0.41138620689655186,0.7939,,0.7939,0.7939,0.7939,0.0,,0.0,0.0,0.0
PC-QAOA,knapsack+cardinality+cardinality,8,5,0.7785608558753317,0.17406980987912232,0.7988361766960717,0.7102439451362845,0.8671530874351188,0.6452296501885212,0.4150511970216476,0.6913131964809385,0.33870909090909085,0.9978337557603687,0.76005,0.289199187412413,0.8108,0.5708500000000001,1.0,0.5045000000000001,0.5684207948342496,0.5086,0.01785,0.99525
