constraints_hash,constraint_type,n_x,n_c,qubo_string,has_feasible_solution,n_layers_h,total_time_hr_h,AR_h,AR_feas_h,p_feasible_h,p_optimal_h,converged_h,finished_h,n_layers_p,total_time_hr_p,AR_p,AR_feas_p,p_feasible_p,p_optimal_p,converged_p,finished_p,max_total_time_hr,min_total_time_hr
"['4*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 5*x_1*x_1 + 5*x_1*x_2 + 5*x_1*x_3 + 1*x_2*x_2 + 4*x_2*x_3 + 1*x_3*x_3 <= 11', 'x_4*x_5 == 0']",quadratic_knapsack+independent_set,6,2, 1*x_0 x_1 + -3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 4*x_1 + 3*x_1 x_5 + 1*x_2 + 3*x_2 x_3 + -4*x_2 x_4 + 1*x_2 x_5 + -1*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -4*x_4 + -5*x_5,True,1,0.0026822408040364583,0.6653564394465544,0.6192666666666665,1.0,0.0194,True,True,,,,,,,,False,0.0026822408040364583,0.0026822408040364583
"['5*x_2*x_2 + 2*x_2*x_3 + 2*x_2*x_4 + 3*x_2*x_5 + 1*x_2*x_6 + 1*x_3*x_3 + 4*x_3*x_4 + 4*x_3*x_5 + 3*x_3*x_6 + 1*x_4*x_4 + 3*x_4*x_5 + 1*x_4*x_6 + 5*x_5*x_5 + 1*x_5*x_6 + 5*x_6*x_6 <= 23', 'x_0 + x_1 >= 1']",cardinality+quadratic_knapsack,7,2, 3*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + -5*x_0 x_3 + -5*x_0 x_4 + -4*x_1 + -4*x_1 x_2 + -3*x_1 x_3 + -4*x_1 x_4 + 1*x_1 x_6 + 3*x_2 + 3*x_2 x_3 + 1*x_2 x_4 + -1*x_2 x_5 + -4*x_3 + 2*x_3 x_4 + 1*x_3 x_5 + -5*x_3 x_6 + -5*x_4 + -3*x_4 x_5 + 4*x_4 x_6 + -4*x_5 + -3*x_5 x_6 + 4*x_6,True,1,0.002827380696932475,0.591462450532161,0.5922078947368419,1.0,0.0435,True,True,,,,,,,,False,0.002827380696932475,0.002827380696932475
"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', 'x_4 + x_5 + x_6 + x_7 <= 1']",quadratic_knapsack+cardinality,8,2, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,True,1,0.002877224816216363,0.4282361125722333,0.6292588235294119,1.0,0.0357,True,True,,,,,,,,False,0.002877224816216363,0.002877224816216363
"['2*x_0 + 10*x_1 + 4*x_2 <= 6', '5*x_5*x_5 + 3*x_5*x_6 + 5*x_5*x_7 + 4*x_6*x_6 + 5*x_6*x_7 + 3*x_7*x_7 <= 14', 'x_3 + x_4 <= 2']",knapsack+cardinality+quadratic_knapsack,8,3, 3*x_0 + -3*x_0 x_1 + 1*x_0 x_2 + 4*x_0 x_3 + 4*x_0 x_4 + 4*x_0 x_5 + -5*x_0 x_6 + -1*x_0 x_7 + -2*x_1 + -2*x_1 x_2 + 3*x_1 x_3 + -3*x_1 x_4 + -5*x_1 x_5 + -1*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 1*x_2 x_4 + -4*x_2 x_5 + -5*x_2 x_6 + 1*x_2 x_7 + 2*x_3 + 3*x_3 x_4 + 2*x_3 x_5 + -4*x_3 x_6 + -3*x_3 x_7 + -4*x_4 + -2*x_4 x_5 + -2*x_4 x_6 + -4*x_4 x_7 + -1*x_5 + 1*x_5 x_6 + -5*x_6 + -5*x_6 x_7 + 3*x_7,True,1,0.002891386283768548,0.45317564657356596,0.6200547619047618,1.0,0.0299,True,True,,,,,,,,False,0.002891386283768548,0.002891386283768548
"['1*x_0*x_0 + 5*x_0*x_1 + 3*x_0*x_2 + 4*x_1*x_1 + 2*x_1*x_2 + 4*x_2*x_2 <= 7', '3*x_3*x_3 + 1*x_3*x_4 + 5*x_3*x_5 + 2*x_3*x_6 + 5*x_3*x_7 + 2*x_4*x_4 + 5*x_4*x_5 + 5*x_4*x_6 + 5*x_4*x_7 + 2*x_5*x_5 + 3*x_5*x_6 + 3*x_5*x_7 + 4*x_6*x_6 + 1*x_6*x_7 + 5*x_7*x_7 <= 18']",quadratic_knapsack+quadratic_knapsack,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.0029034674167633056,0.33218941454921397,0.45354444444444453,1.0,0.0455,True,True,,,,,,,,False,0.0029034674167633056,0.0029034674167633056
"['5*x_0*x_0 + 2*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 1*x_1*x_1 + 4*x_1*x_2 + 4*x_1*x_3 + 3*x_1*x_4 + 1*x_2*x_2 + 3*x_2*x_3 + 1*x_2*x_4 + 5*x_3*x_3 + 1*x_3*x_4 + 5*x_4*x_4 <= 23', 'x_5 + x_6 + x_7 <= 2']",quadratic_knapsack+cardinality,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.002936240169737074,0.3633332717597606,0.42380000000000007,1.0,0.0103,True,True,,,,,,,,False,0.002936240169737074,0.002936240169737074
"['3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 4*x_0*x_3 + 5*x_1*x_1 + 4*x_1*x_2 + 2*x_1*x_3 + 2*x_2*x_2 + 4*x_2*x_3 + 4*x_3*x_3 <= 17', 'x_4 + x_5 + x_6 + x_7 == 2']",quadratic_knapsack+cardinality,8,2, -5*x_0 + 4*x_0 x_1 + 3*x_0 x_3 + -3*x_0 x_4 + 4*x_0 x_5 + 3*x_0 x_6 + 2*x_0 x_7 + -1*x_1 + 2*x_1 x_2 + -5*x_1 x_3 + 1*x_1 x_4 + 2*x_1 x_5 + 2*x_1 x_6 + -4*x_1 x_7 + 4*x_2 + -1*x_2 x_3 + -3*x_2 x_4 + 3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 x_4 + 1*x_3 x_5 + -4*x_3 x_6 + -2*x_3 x_7 + -3*x_4 + 1*x_4 x_6 + -3*x_4 x_7 + -3*x_5 + 2*x_5 x_6 + 1*x_5 x_7 + 3*x_6 + 4*x_6 x_7 + 4*x_7,True,1,0.00297596534093221,0.7372393043953107,0.640260606060606,1.0,0.04,True,True,,,,,,,,False,0.00297596534093221,0.00297596534093221
"['1*x_2*x_2 + 1*x_2*x_3 + 3*x_2*x_4 + 2*x_2*x_5 + 1*x_3*x_3 + 2*x_3*x_4 + 3*x_3*x_5 + 2*x_4*x_4 + 3*x_4*x_5 + 3*x_5*x_5 <= 7', 'x_0*x_1 == 0']",independent_set+quadratic_knapsack,6,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -2*x_0 x_3 + -5*x_0 x_4 + 4*x_0 x_5 + -2*x_1 + -5*x_1 x_2 + -2*x_1 x_3 + 3*x_1 x_4 + -5*x_1 x_5 + -1*x_2 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + 2*x_3 + 3*x_3 x_4 + -1*x_3 x_5 + -4*x_4 + -2*x_4 x_5 + -2*x_5,True,1,0.0030076747470431857,0.5103908067010947,0.714755,1.0,0.2896,True,True,,,,,,,,False,0.0030076747470431857,0.0030076747470431857
"['1*x_0*x_0 + 4*x_0*x_1 + 1*x_0*x_2 + 5*x_0*x_3 + 2*x_1*x_1 + 3*x_1*x_2 + 3*x_1*x_3 + 5*x_2*x_2 + 4*x_2*x_3 + 5*x_3*x_3 <= 22', '3*x_4 + 1*x_5 + 4*x_6 + 8*x_7 <= 7']",quadratic_knapsack+knapsack,8,2, 1*x_0 + -5*x_0 x_1 + -1*x_0 x_2 + 4*x_0 x_3 + -2*x_0 x_4 + 2*x_0 x_5 + -1*x_0 x_6 + 1*x_1 x_2 + -5*x_1 x_3 + -1*x_1 x_4 + 2*x_1 x_5 + 3*x_1 x_6 + -4*x_1 x_7 + -4*x_2 + -5*x_2 x_3 + -5*x_2 x_4 + -3*x_2 x_5 + 3*x_2 x_7 + -5*x_3 + -2*x_3 x_4 + -1*x_3 x_5 + -2*x_3 x_6 + -4*x_3 x_7 + -2*x_4 + 3*x_4 x_5 + -4*x_4 x_6 + 4*x_4 x_7 + -5*x_5 + -3*x_5 x_7 + -5*x_6 + -1*x_6 x_7,True,1,0.00310147053665585,0.3691535774243629,0.4662891891891892,1.0,0.0061,True,True,,,,,,,,False,0.00310147053665585,0.00310147053665585
"['2*x_5 + 7*x_6 + 7*x_7 <= 7', '5*x_0*x_0 + 2*x_0*x_1 + 2*x_0*x_2 + 3*x_0*x_3 + 1*x_0*x_4 + 1*x_1*x_1 + 4*x_1*x_2 + 4*x_1*x_3 + 3*x_1*x_4 + 1*x_2*x_2 + 3*x_2*x_3 + 1*x_2*x_4 + 5*x_3*x_3 + 1*x_3*x_4 + 5*x_4*x_4 <= 23']",quadratic_knapsack+knapsack,8,2, -3*x_0 + -3*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -5*x_0 x_6 + -5*x_0 x_7 + -4*x_1 + -2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_6 + 1*x_1 x_7 + -4*x_2 x_3 + 4*x_2 x_4 + -2*x_2 x_5 + 3*x_2 x_6 + -3*x_2 x_7 + -1*x_3 + -3*x_3 x_4 + -2*x_3 x_5 + -2*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + 1*x_4 x_5 + -5*x_4 x_6 + -1*x_4 x_7 + -4*x_5 + 3*x_5 x_6 + 2*x_5 x_7 + -2*x_6 x_7 + -3*x_7,True,1,0.003109625776608785,0.310731733632912,0.5959359999999997,1.0,0.0529,True,True,,,,,,,,False,0.003109625776608785,0.003109625776608785
"['1*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 2*x_0*x_3 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_3*x_3 <= 7', '4*x_4*x_4 + 5*x_4*x_5 + 2*x_4*x_6 + 5*x_4*x_7 + 4*x_5*x_5 + 3*x_5*x_6 + 5*x_5*x_7 + 3*x_6*x_6 + 2*x_6*x_7 + 3*x_7*x_7 <= 22']",quadratic_knapsack+quadratic_knapsack,8,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + 3*x_0 x_3 + -4*x_0 x_4 + -1*x_0 x_5 + -3*x_0 x_6 + -2*x_0 x_7 + 2*x_1 + -5*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -5*x_1 x_6 + 1*x_1 x_7 + -5*x_2 + 4*x_2 x_3 + 4*x_2 x_4 + -1*x_2 x_5 + -5*x_2 x_7 + -1*x_3 + 1*x_3 x_4 + 1*x_3 x_5 + 4*x_3 x_6 + 3*x_3 x_7 + -1*x_4 + -5*x_4 x_5 + -2*x_4 x_6 + -2*x_4 x_7 + -3*x_5 + -4*x_5 x_7 + 4*x_6 + 3*x_6 x_7 + -1*x_7,True,1,0.0031178895632425945,0.38552652367432133,0.56389375,1.0,0.0179,True,True,,,,,,,,False,0.0031178895632425945,0.0031178895632425945
"['1*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 2*x_0*x_3 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_3*x_3 <= 7', 'x_4 + x_5 + x_6 + x_7 >= 0']",quadratic_knapsack+cardinality,8,2, 1*x_0 + -3*x_0 x_1 + -5*x_0 x_2 + -2*x_0 x_3 + -2*x_0 x_4 + -4*x_0 x_5 + -5*x_0 x_6 + -2*x_0 x_7 + -2*x_1 + 2*x_1 x_4 + 4*x_1 x_5 + -2*x_1 x_6 + -4*x_1 x_7 + -1*x_2 + -5*x_2 x_4 + 4*x_2 x_5 + 2*x_2 x_6 + 2*x_2 x_7 + -5*x_3 + -5*x_3 x_4 + 2*x_3 x_5 + 1*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + -1*x_4 x_5 + 1*x_4 x_6 + 4*x_4 x_7 + 3*x_5 + -2*x_5 x_6 + -2*x_5 x_7 + -5*x_6 + 1*x_6 x_7 + -3*x_7,True,1,0.003164305488268534,0.40616800267194264,0.5320342105263157,1.0,0.0306,True,True,,,,,,,,False,0.003164305488268534,0.003164305488268534
"['x_0 + x_1 + x_2 >= 0', 'x_3 + x_4 <= 1']",cardinality+cardinality,5,2, 3*x_0 + -4*x_0 x_1 + -5*x_0 x_2 + -3*x_0 x_3 + 1*x_0 x_4 + -4*x_1 + 3*x_1 x_2 + -3*x_1 x_3 + -3*x_1 x_4 + -5*x_2 x_3 + 2*x_2 x_4 + -2*x_3 + -3*x_3 x_4,True,1,0.0015056488249037,0.4589942339687519,0.5148,1.0,0.1522,True,True,1.0,0.0032936179637908934,0.9678159388043204,0.5343125,0.9554,0.1993,True,True,0.0032936179637908934,0.0015056488249037
"['8*x_4 + 5*x_5 + 7*x_6 + 4*x_7 <= 11', 'x_0 + x_1 + x_2 + x_3 >= 0']",cardinality+knapsack,8,2, 4*x_0 + 4*x_0 x_1 + -3*x_0 x_2 + -3*x_0 x_3 + -1*x_0 x_4 + 2*x_0 x_5 + 1*x_0 x_6 + -2*x_0 x_7 + -4*x_1 + -4*x_1 x_2 + 4*x_1 x_3 + 4*x_1 x_4 + -2*x_1 x_5 + 3*x_1 x_6 + -5*x_1 x_7 + -3*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + 4*x_2 x_5 + -1*x_2 x_7 + -2*x_3 + 3*x_3 x_4 + 4*x_3 x_5 + 4*x_3 x_6 + -1*x_4 + 4*x_4 x_5 + -1*x_4 x_6 + 4*x_4 x_7 + -3*x_5 + 4*x_5 x_6 + 3*x_5 x_7 + -5*x_6 + 4*x_6 x_7 + 4*x_7,True,1,0.003317113187577989,0.8012809087604671,0.6555347826086957,1.0,0.1559,True,True,,,,,,,,False,0.003317113187577989,0.003317113187577989
"['1*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 2*x_0*x_3 + 1*x_1*x_1 + 2*x_1*x_2 + 3*x_1*x_3 + 2*x_2*x_2 + 3*x_2*x_3 + 3*x_3*x_3 <= 7', '1*x_4*x_4 + 5*x_4*x_5 + 1*x_4*x_6 + 3*x_5*x_5 + 3*x_5*x_6 + 5*x_6*x_6 <= 10']",quadratic_knapsack+quadratic_knapsack,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,1,0.0034605163998074,0.6367809595736902,0.5550545454545455,1.0,0.0197,True,True,,,,,,,,False,0.0034605163998074,0.0034605163998074
"['5*x_0*x_0 + 1*x_0*x_1 + 2*x_0*x_2 + 5*x_1*x_1 + 1*x_1*x_2 + 3*x_2*x_2 <= 6', '5*x_3*x_3 + 3*x_3*x_4 + 1*x_3*x_5 + 5*x_3*x_6 + 3*x_4*x_4 + 1*x_4*x_5 + 4*x_4*x_6 + 5*x_5*x_5 + 5*x_5*x_6 + 1*x_6*x_6 <= 20']",quadratic_knapsack+quadratic_knapsack,7,2, 3*x_0 + -2*x_0 x_2 + -1*x_0 x_3 + -5*x_0 x_4 + 1*x_0 x_5 + 2*x_0 x_6 + -5*x_1 x_2 + -4*x_1 x_3 + -3*x_1 x_4 + -2*x_1 x_5 + 2*x_1 x_6 + 4*x_2 + 3*x_2 x_3 + -2*x_2 x_4 + -1*x_2 x_5 + 4*x_3 + 3*x_3 x_4 + 4*x_3 x_6 + -3*x_4 + -3*x_4 x_5 + 3*x_4 x_6 + 3*x_5 + 4*x_5 x_6 + -4*x_6,True,1,0.003532529738214281,0.6002277147457086,0.667047619047619,1.0,0.1235,True,True,,,,,,,,False,0.003532529738214281,0.003532529738214281
"['1*x_3*x_3 + 2*x_3*x_4 + 1*x_3*x_5 + 1*x_4*x_4 + 5*x_4*x_5 + 1*x_5*x_5 <= 6', '3*x_0*x_0 + 1*x_0*x_1 + 3*x_0*x_2 + 1*x_1*x_1 + 4*x_1*x_2 + 3*x_2*x_2 <= 5']",quadratic_knapsack+quadratic_knapsack,6,2, -5*x_0 + -1*x_0 x_1 + 3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -5*x_0 x_5 + -1*x_1 + 2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_5 + 3*x_2 + -4*x_2 x_4 + 2*x_2 x_5 + 3*x_3 + 2*x_3 x_4 + -1*x_3 x_5 + 4*x_4 + 2*x_5,True,1,0.0035333328114615548,0.7109979430250682,0.649745,1.0,0.2188,True,True,,,,,,,,False,0.0035333328114615548,0.0035333328114615548
"['1*x_4*x_4 + 5*x_4*x_5 + 4*x_4*x_6 + 2*x_5*x_5 + 2*x_5*x_6 + 2*x_6*x_6 <= 8', '4*x_0 + 2*x_1 + 10*x_2 + 8*x_3 <= 13']",knapsack+quadratic_knapsack,7,2, -4*x_0 + 4*x_0 x_1 + -2*x_0 x_2 + -2*x_0 x_3 + 4*x_0 x_4 + -5*x_0 x_5 + -1*x_0 x_6 + -3*x_1 x_2 + 4*x_1 x_3 + 2*x_1 x_4 + 1*x_1 x_5 + -5*x_1 x_6 + -5*x_2 + -4*x_2 x_3 + 1*x_2 x_4 + -3*x_2 x_5 + 2*x_2 x_6 + -3*x_3 + 3*x_3 x_4 + 4*x_4 + -2*x_4 x_5 + 1*x_4 x_6 + -4*x_5 + -4*x_5 x_6 + -5*x_6,True,1,0.0035359768072764078,0.47550889933324025,0.5985315789473684,1.0,0.1441,True,True,,,,,,,,False,0.0035359768072764078,0.0035359768072764078
"['5*x_4*x_4 + 3*x_4*x_5 + 1*x_4*x_6 + 5*x_4*x_7 + 3*x_5*x_5 + 1*x_5*x_6 + 4*x_5*x_7 + 5*x_6*x_6 + 5*x_6*x_7 + 1*x_7*x_7 <= 20', 'x_0 - x_1 - x_2 - x_3 == 0']",flow+quadratic_knapsack,8,2, -3*x_0 + -3*x_0 x_1 + 2*x_0 x_2 + 2*x_0 x_3 + 3*x_0 x_4 + -5*x_0 x_5 + -5*x_0 x_6 + -5*x_0 x_7 + -4*x_1 + -2*x_1 x_2 + 1*x_1 x_3 + -4*x_1 x_4 + 2*x_1 x_6 + 1*x_1 x_7 + -4*x_2 x_3 + 4*x_2 x_4 + -2*x_2 x_5 + 3*x_2 x_6 + -3*x_2 x_7 + -1*x_3 + -3*x_3 x_4 + -2*x_3 x_5 + -2*x_3 x_6 + -3*x_3 x_7 + -2*x_4 + 1*x_4 x_5 + -5*x_4 x_6 + -1*x_4 x_7 + -4*x_5 + 3*x_5 x_6 + 2*x_5 x_7 + -2*x_6 x_7 + -3*x_7,True,1,0.0037099337577819825,0.4174540473160468,0.62211875,1.0,0.1179,True,True,,,,,,,,False,0.0037099337577819825,0.0037099337577819825
"['x_0 + x_1 == 1', 'x_2 + x_3 + x_4 + x_5 + x_6 == 5']",assignment+cardinality,7,2, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,True,1,0.0019341340329911973,0.33332932056713704,0.9998999999999993,1.0,0.9999,True,True,1.0,0.0037214119566811458,0.98556988912321,0.3792000000000007,0.7595,0.3792,True,True,0.0037214119566811458,0.0019341340329911973
"['x_0 + x_1 + x_2 + x_3 >= 1', 'x_4 + x_5 <= 2']",cardinality+cardinality,6,2, -5*x_0 + -4*x_0 x_1 + -3*x_0 x_2 + -5*x_0 x_3 + 1*x_0 x_4 + -4*x_0 x_5 + -3*x_1 + -1*x_1 x_2 + 3*x_1 x_3 + -2*x_1 x_4 + 4*x_1 x_5 + -2*x_2 + -1*x_2 x_3 + -4*x_2 x_4 + 4*x_3 + -5*x_3 x_4 + 4*x_3 x_5 + -2*x_4 + -5*x_5,True,1,0.0012225074900521172,0.5684433219054735,0.569472972972973,1.0,0.0276,True,True,1.0,0.0037359678082995946,0.9606666657181107,0.6072297297297297,0.9993,0.1169,True,True,0.0037359678082995946,0.0012225074900521172
"['1*x_0 + 9*x_1 + 5*x_2 + 2*x_3 + 10*x_4 <= 10', '10*x_5 + 8*x_6 + 10*x_7 <= 9']",knapsack+knapsack,8,2, -1*x_0 + -4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + -1*x_0 x_4 + -1*x_0 x_5 + -1*x_0 x_6 + 1*x_0 x_7 + 4*x_1 + -3*x_1 x_2 + 3*x_1 x_3 + 4*x_1 x_4 + -5*x_1 x_5 + -2*x_1 x_6 + -1*x_1 x_7 + -3*x_2 x_3 + -5*x_2 x_4 + 2*x_2 x_5 + -4*x_2 x_6 + -3*x_2 x_7 + -2*x_3 + 4*x_3 x_4 + -1*x_3 x_6 + -5*x_3 x_7 + -5*x_4 + -4*x_4 x_5 + 4*x_4 x_6 + -1*x_4 x_7 + -1*x_5 + 2*x_5 x_6 + 3*x_5 x_7 + -4*x_6 + -5*x_6 x_7,True,1,0.003736047082477146,0.3816890784652846,0.6051,1.0,0.1653,True,True,,,,,,,,False,0.003736047082477146,0.003736047082477146
"['x_0 + x_1 + x_2 <= 3', 'x_3 + x_4 + x_5 == 1']",cardinality+assignment,6,2, 2*x_0 + -5*x_0 x_1 + 2*x_0 x_2 + -4*x_0 x_3 + -2*x_0 x_4 + 4*x_0 x_5 + -4*x_1 + -5*x_1 x_2 + -5*x_1 x_3 + -5*x_1 x_4 + -5*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + -1*x_2 x_4 + -1*x_2 x_5 + -5*x_3 + -5*x_3 x_5 + -1*x_4 + 1*x_4 x_5 + -1*x_5,True,1,0.0017347486151589287,0.47931167614453585,0.7151142857142857,1.0,0.1928,True,True,1.0,0.0037397350867589313,0.9555851553958722,0.4517392857142858,0.7891,0.0737,True,True,0.0037397350867589313,0.0017347486151589287
"['x_0 + x_1 == 2', 'x_2 + x_3 + x_4 + x_5 >= 1']",cardinality+cardinality,6,2, 1*x_0 + 4*x_0 x_1 + 3*x_0 x_2 + -1*x_0 x_3 + -3*x_0 x_4 + -1*x_1 + -5*x_1 x_2 + -3*x_1 x_3 + -2*x_1 x_4 + -1*x_1 x_5 + -1*x_2 + 4*x_2 x_4 + -5*x_2 x_5 + 3*x_3 + 4*x_3 x_4 + -1*x_3 x_5 + -3*x_4 + 3*x_4 x_5 + 2*x_5,True,1,0.0018708387348386976,0.4843536339260542,0.6653,1.0,0.1365,True,True,1.0,0.0037591859367158676,0.9798772350296455,0.69082,0.9036,0.1967,True,True,0.0037591859367158676,0.0018708387348386976
"['1*x_3*x_3 + 4*x_3*x_4 + 1*x_3*x_5 + 2*x_3*x_6 + 5*x_4*x_4 + 4*x_4*x_5 + 3*x_4*x_6 + 5*x_5*x_5 + 4*x_5*x_6 + 2*x_6*x_6 <= 18', 'x_0 + x_1 + x_2 >= 2']",cardinality+quadratic_knapsack,7,2, 4*x_0 + 4*x_0 x_1 + 1*x_0 x_2 + 3*x_0 x_3 + 1*x_0 x_4 + -3*x_0 x_5 + -3*x_0 x_6 + -5*x_1 + -2*x_1 x_2 + -5*x_1 x_3 + -4*x_1 x_4 + -4*x_1 x_5 + 1*x_2 + 4*x_2 x_3 + 2*x_2 x_4 + -4*x_2 x_5 + -4*x_2 x_6 + -2*x_3 + 2*x_3 x_4 + -5*x_3 x_5 + -2*x_3 x_6 + 2*x_4 + 1*x_4 x_5 + 3*x_4 x_6 + 4*x_5 + -4*x_5 x_6 + -2*x_6,True,1,0.0037945861948861016,0.5767229823103978,0.5750979166666667,1.0,0.0885,True,True,,,,,,,,False,0.0037945861948861016,0.0037945861948861016
"['5*x_0*x_0 + 3*x_0*x_1 + 4*x_0*x_2 + 5*x_0*x_3 + 1*x_0*x_4 + 1*x_1*x_1 + 4*x_1*x_2 + 2*x_1*x_3 + 3*x_1*x_4 + 4*x_2*x_2 + 5*x_2*x_3 + 1*x_2*x_4 + 1*x_3*x_3 + 5*x_3*x_4 + 2*x_4*x_4 <= 17', 'x_5 + x_6 >= 0']",quadratic_knapsack+cardinality,7,2, 4*x_0 + 2*x_0 x_1 + -5*x_0 x_3 + 2*x_0 x_4 + -3*x_0 x_5 + 1*x_0 x_6 + -3*x_1 + -4*x_1 x_2 + -1*x_1 x_3 + 1*x_1 x_4 + 3*x_1 x_5 + 2*x_1 x_6 + 4*x_2 x_3 + -1*x_2 x_4 + -3*x_2 x_5 + 4*x_2 x_6 + 2*x_3 + -2*x_3 x_4 + 4*x_3 x_5 + -2*x_3 x_6 + 3*x_4 + -1*x_4 x_6 + 2*x_5 + -2*x_5 x_6 + -1*x_6,True,1,0.0038942244980070327,0.5066920407598497,0.5110055555555552,1.0,0.0379,True,True,,,,,,,,False,0.0038942244980070327,0.0038942244980070327
